average_flow_time,average_tardiness,episode_length,episode_return,episodes,jobs_completed,makespan,penalty_count,steps,steps_per_second,total_major_setups,total_minor_setups,total_tardiness
0,0,11,-1.0,1,0,92.99999988521449,0,11,37.76230639974529,2,0,0
0,0,9,-1.0,2,0,61.99999923584983,0,20,79.90334229409648,1,0,0
0,0,11,-1.0,3,0,92.99999988521449,0,31,78.97174038813746,2,0,0
0,0,11,-1.0,4,0,92.99999988521449,0,42,79.64904066927,2,0,0
0,0,11,-1.0,5,0,92.99999988521449,0,53,78.86738951690516,2,0,0
0,0,11,-1.0,6,0,92.99999988521449,0,64,78.99445603005181,2,0,0
0,0,7,-1.0,7,0,44.99999940046109,0,71,83.73941639357353,1,0,0
0,0,9,-1.0,8,0,61.99999923584983,0,80,82.41524263641544,1,0,0
0,0,7,-1.0,9,0,44.99999940046109,0,87,81.6741117005444,1,0,0
0,0,7,-1.0,10,0,44.99999940046109,0,94,80.68873138409703,1,0,0
0,0,11,-1.0,11,0,92.99999988521449,0,105,77.54631616985873,2,0,0
0,0,11,-1.0,12,0,92.99999988521449,0,116,74.48980105848125,2,0,0
0,0,11,-1.0,13,0,92.99999988521449,0,127,76.28566940642894,2,0,0
0,0,1,-1.0,14,0,0,0,128,85.47767429537997,0,0,0
0,0,11,-1.0,15,0,92.99999988521449,0,139,77.97606162728204,2,0,0
0,0,11,-1.0,16,0,92.99999988521449,0,150,77.66588951416466,2,0,0
0,0,11,-1.0,17,0,92.99999988521449,0,161,77.48185268531891,2,0,0
0,0,11,-1.0,18,0,92.99999988521449,0,172,80.2697106192119,2,0,0
0,0,11,-1.0,19,0,92.99999988521449,0,183,79.83523992614728,2,0,0
0,0,11,-1.0,20,0,92.99999988521449,0,194,79.45098174278718,2,0,0
0,0,11,-1.0,21,0,92.99999988521449,0,205,79.73341858998177,2,0,0
0,0,9,-1.0,22,0,61.99999923584983,0,214,82.46583506280722,1,0,0
0,0,11,-1.0,23,0,92.99999988521449,0,225,74.56094585051076,2,0,0
0,0,7,-1.0,24,0,44.99999940046109,0,232,82.17772254503521,1,0,0
0,0,11,-1.0,25,0,92.99999988521449,0,243,75.9616251520884,2,0,0
0,0,1,-1.0,26,0,0,0,244,84.54553517436001,0,0,0
0,0,2,-1.0,27,0,0,0,246,88.1091516380098,0,0,0
0,0,11,-1.0,28,0,92.99999988521449,0,257,79.45494968768998,2,0,0
0,0,11,-1.0,29,0,92.99999988521449,0,268,79.8841734005364,2,0,0
0,0,3,-1.0,30,0,0,0,271,87.63083780207535,0,0,0
0,0,11,-1.0,31,0,92.99999988521449,0,282,77.1650078189679,2,0,0
0,0,11,-1.0,32,0,92.99999988521449,0,293,79.21934065934066,2,0,0
0,0,11,-1.0,33,0,92.99999988521449,0,304,79.85804044019649,2,0,0
0,0,11,-1.0,34,0,92.99999988521449,0,315,77.73170739925801,2,0,0
0,0,11,-1.0,35,0,92.99999988521449,0,326,73.27226007273651,2,0,0
0,0,1,-1.0,36,0,0,0,327,82.65941429190808,0,0,0
0,0,11,-1.0,37,0,92.99999988521449,0,338,77.5408423766443,2,0,0
0,0,10,-1.0,38,0,84.99999880092219,0,348,81.13166013830455,2,0,0
0,0,11,-1.0,39,0,92.99999988521449,0,359,81.89673388241977,2,0,0
0,0,5,-1.0,40,0,0,0,364,88.84957251921334,0,0,0
0,0,11,-1.0,41,0,92.99999988521449,0,375,79.17841912061246,2,0,0
0,0,11,-1.0,42,0,92.99999988521449,0,386,77.32057878136825,2,0,0
0,0,6,-1.0,43,0,44.99999940046109,0,392,80.43180220145486,0,0,0
0,0,11,-1.0,44,0,92.99999988521449,0,403,81.5615751093826,2,0,0
0,0,1,-1.0,45,0,0,0,404,89.14567481402763,0,0,0
0,0,5,-1.0,46,0,0,0,409,88.56365816990152,0,0,0
0,0,10,-1.0,47,0,97.99999727867544,0,419,79.96918911704704,2,0,0
0,0,11,-1.0,48,0,92.99999988521449,0,430,80.08648588598389,2,0,0
0,0,10,-1.0,49,0,84.99999880092219,0,440,80.22247979282143,2,0,0
0,0,11,-1.0,50,0,92.99999988521449,0,451,79.62525995329901,2,0,0
0,0,1,-1.0,51,0,0,0,452,87.52173277966739,0,0,0
0,0,10,-1.0,52,0,84.99999880092219,0,462,80.88960545550623,2,0,0
0,0,9,-1.0,53,0,61.99999923584983,0,471,81.70722077922078,1,0,0
0,0,11,-1.0,54,0,92.99999988521449,0,482,79.14215531555763,2,0,0
0,0,11,-1.0,55,0,92.99999988521449,0,493,76.08852768304187,2,0,0
0,0,10,-1.0,56,0,84.99999880092219,0,503,77.66956347832206,2,0,0
0,0,3,-1.0,57,0,0,0,506,88.4339429037291,0,0,0
0,0,11,-1.0,58,0,92.99999988521449,0,517,81.04194961549406,2,0,0
0,0,11,-1.0,59,0,92.99999988521449,0,528,81.15998972688284,2,0,0
0,0,11,-1.0,60,0,92.99999988521449,0,539,82.57080218554981,2,0,0
0,0,4,-1.0,61,0,0,0,543,89.69902533696181,0,0,0
0,0,3,-1.0,62,0,0,0,546,83.86986515940252,0,0,0
0,0,6,-1.0,63,0,44.99999940046109,0,552,80.13930056746894,0,0,0
0,0,11,-1.0,64,0,92.99999988521449,0,563,75.76465951563003,2,0,0
0,0,5,-1.0,65,0,0,0,568,82.54651515211154,0,0,0
0,0,1,-1.0,66,0,0,0,569,83.39073901027895,0,0,0
0,0,11,-1.0,67,0,92.99999988521449,0,580,75.98614581154548,2,0,0
0,0,9,-1.0,68,0,61.99999923584983,0,589,84.28540552126967,1,0,0
0,0,1,-1.0,69,0,0,0,590,92.51596964884419,0,0,0
0,0,11,-1.0,70,0,92.99999988521449,0,601,81.41663931446561,2,0,0
0,0,11,-1.0,71,0,92.99999988521449,0,612,78.78940807202456,2,0,0
0,0,8,-1.0,72,0,61.99999923584983,0,620,82.68385672324403,1,0,0
0,0,11,-1.0,73,0,92.99999988521449,0,631,81.223142358177,2,0,0
0,0,11,-1.0,74,0,92.99999988521449,0,642,82.18631752393676,2,0,0
0,0,10,-1.0,75,0,97.99999727867544,0,652,78.32134820970076,2,0,0
0,0,3,-1.0,76,0,0,0,655,87.51260223668837,0,0,0
0,0,11,-1.0,77,0,92.99999988521449,0,666,77.39126438169811,2,0,0
0,0,11,-1.0,78,0,92.99999988521449,0,677,79.28400395239936,2,0,0
0,0,4,-1.0,79,0,0,0,681,85.76738764806021,0,0,0
0,0,7,-1.0,80,0,44.99999940046109,0,688,82.12025978530232,1,0,0
0,0,5,-1.0,81,0,0,0,693,82.00969810730487,0,0,0
0,0,11,-1.0,82,0,92.99999988521449,0,704,72.539001784493,2,0,0
0,0,11,-1.0,83,0,92.99999988521449,0,715,76.98282052993393,2,0,0
0,0,11,-1.0,84,0,92.99999988521449,0,726,76.94635792956684,2,0,0
0,0,11,-1.0,85,0,92.99999988521449,0,737,80.48970705223932,2,0,0
0,0,11,-1.0,86,0,92.99999988521449,0,748,83.72942984851977,2,0,0
0,0,11,-1.0,87,0,92.99999988521449,0,759,81.83238471593802,2,0,0
0,0,11,-1.0,88,0,92.99999988521449,0,770,81.26577587391279,2,0,0
0,0,3,-1.0,89,0,0,0,773,86.48822231539587,0,0,0
0,0,11,-1.0,90,0,92.99999988521449,0,784,79.77822658735649,2,0,0
0,0,7,-1.0,91,0,44.99999940046109,0,791,84.57890203466683,1,0,0
0,0,11,-1.0,92,0,92.99999988521449,0,802,77.36206659490058,2,0,0
0,0,11,-1.0,93,0,92.99999988521449,0,813,79.95477633382608,2,0,0
0,0,2,-1.0,94,0,0,0,815,89.34030566057831,0,0,0
0,0,11,-1.0,95,0,92.99999988521449,0,826,81.64615485348325,2,0,0
0,0,8,-1.0,96,0,61.99999923584983,0,834,80.80187252569425,1,0,0
0,0,11,-1.0,97,0,92.99999988521449,0,845,80.90282509850407,2,0,0
0,0,11,-1.0,98,0,92.99999988521449,0,856,80.67210340052316,2,0,0
0,0,11,-1.0,99,0,92.99999988521449,0,867,77.72751685540906,2,0,0
0,0,11,-1.0,100,0,92.99999988521449,0,878,80.08759803223825,2,0,0
0,0,11,-1.0,101,0,92.99999988521449,0,889,79.81549000951475,2,0,0
0,0,3,-1.0,102,0,0,0,892,88.80404818868963,0,0,0
0,0,11,-1.0,103,0,92.99999988521449,0,903,80.44227315681741,2,0,0
0,0,11,-1.0,104,0,92.99999988521449,0,914,76.98538962122477,2,0,0
0,0,11,-1.0,105,0,92.99999988521449,0,925,77.85356140643957,2,0,0
0,0,11,-1.0,106,0,92.99999988521449,0,936,80.33568109042724,2,0,0
0,0,9,-1.0,107,0,61.99999923584983,0,945,83.18657334767202,1,0,0
0,0,11,-1.0,108,0,92.99999988521449,0,956,79.96724863203762,2,0,0
0,0,11,-1.0,109,0,92.99999988521449,0,967,79.27623878401738,2,0,0
0,0,11,-1.0,110,0,92.99999988521449,0,978,79.46726652347726,2,0,0
0,0,11,-1.0,111,0,92.99999988521449,0,989,79.12926047442558,2,0,0
0,0,6,-1.0,112,0,44.99999940046109,0,995,84.02584298549921,0,0,0
0,0,6,-1.0,113,0,44.99999940046109,0,1001,1.8172331316425856,0,0,0
0,0,1,-1.0,114,0,0,0,1002,15.984451160255945,0,0,0
0,0,1,-1.0,115,0,0,0,1003,15.614614279225952,0,0,0
0,0,1,-1.0,116,0,0,0,1004,16.24282699196437,0,0,0
0,0,1,-1.0,117,0,0,0,1005,15.784022187851624,0,0,0
0,0,1,-1.0,118,0,0,0,1006,15.499613831127798,0,0,0
0,0,1,-1.0,119,0,0,0,1007,15.753491132261143,0,0,0
0,0,1,-1.0,120,0,0,0,1008,16.031923920771188,0,0,0
0,0,2,-1.0,121,0,0,0,1010,15.317937377769418,0,0,0
0,0,1,-1.0,122,0,0,0,1011,15.777787809025114,0,0,0
0,0,2,-1.0,123,0,0,0,1013,15.425793116637612,0,0,0
0,0,2,-1.0,124,0,0,0,1015,15.886943462261774,0,0,0
0,0,1,-1.0,125,0,0,0,1016,15.60752560133365,0,0,0
0,0,1,-1.0,126,0,0,0,1017,15.824576495000944,0,0,0
0,0,1,-1.0,127,0,0,0,1018,15.928966667046442,0,0,0
0,0,1,-1.0,128,0,0,0,1019,16.01227748021516,0,0,0
0,0,1,-1.0,129,0,0,0,1020,16.221343017477096,0,0,0
0,0,1,-1.0,130,0,0,0,1021,14.547694527494329,0,0,0
0,0,1,-1.0,131,0,0,0,1022,14.920136455639467,0,0,0
0,0,1,-1.0,132,0,0,0,1023,14.577272363925777,0,0,0
0,0,1,-1.0,133,0,0,0,1024,13.647380374446042,0,0,0
0,0,1,-1.0,134,0,0,0,1025,14.085622556855581,0,0,0
0,0,1,-1.0,135,0,0,0,1026,12.96334735482196,0,0,0
0,0,1,-1.0,136,0,0,0,1027,13.628666865958747,0,0,0
0,0,1,-1.0,137,0,0,0,1028,11.99506962298631,0,0,0
0,0,1,-1.0,138,0,0,0,1029,13.223567393058918,0,0,0
0,0,1,-1.0,139,0,0,0,1030,13.231451600182968,0,0,0
0,0,1,-1.0,140,0,0,0,1031,13.275844714893886,0,0,0
0,0,1,-1.0,141,0,0,0,1032,13.33268910447951,0,0,0
0,0,1,-1.0,142,0,0,0,1033,12.254730321977444,0,0,0
0,0,1,-1.0,143,0,0,0,1034,13.774442609006925,0,0,0
0,0,1,-1.0,144,0,0,0,1035,13.84012090254542,0,0,0
0,0,1,-1.0,145,0,0,0,1036,14.123900122910108,0,0,0
0,0,1,-1.0,146,0,0,0,1037,13.953107119095144,0,0,0
0,0,1,-1.0,147,0,0,0,1038,13.0325884312312,0,0,0
0,0,1,-1.0,148,0,0,0,1039,13.951111451123094,0,0,0
0,0,1,-1.0,149,0,0,0,1040,11.864907144170521,0,0,0
0,0,1,-1.0,150,0,0,0,1041,13.154061343536348,0,0,0
0,0,1,-1.0,151,0,0,0,1042,13.848071843634443,0,0,0
0,0,1,-1.0,152,0,0,0,1043,13.371325463292091,0,0,0
0,0,1,-1.0,153,0,0,0,1044,14.325934072690137,0,0,0
0,0,1,-1.0,154,0,0,0,1045,14.372373051526397,0,0,0
0,0,1,-1.0,155,0,0,0,1046,14.296001908722179,0,0,0
0,0,1,-1.0,156,0,0,0,1047,13.934703668142872,0,0,0
0,0,1,-1.0,157,0,0,0,1048,13.998044287216112,0,0,0
0,0,1,-1.0,158,0,0,0,1049,14.112114880573865,0,0,0
0,0,1,-1.0,159,0,0,0,1050,13.27597077852196,0,0,0
0,0,1,-1.0,160,0,0,0,1051,14.136133842026505,0,0,0
0,0,1,-1.0,161,0,0,0,1052,13.859236838974875,0,0,0
0,0,1,-1.0,162,0,0,0,1053,13.881391215708598,0,0,0
0,0,1,-1.0,163,0,0,0,1054,13.967604433077579,0,0,0
0,0,1,-1.0,164,0,0,0,1055,14.116674576008778,0,0,0
0,0,1,-1.0,165,0,0,0,1056,14.018536282115129,0,0,0
0,0,1,-1.0,166,0,0,0,1057,13.777383603671074,0,0,0
0,0,1,-1.0,167,0,0,0,1058,13.710729159175454,0,0,0
0,0,1,-1.0,168,0,0,0,1059,14.016428175189311,0,0,0
0,0,1,-1.0,169,0,0,0,1060,13.642541869549802,0,0,0
0,0,1,-1.0,170,0,0,0,1061,13.363486616772287,0,0,0
0,0,1,-1.0,171,0,0,0,1062,13.11387988256518,0,0,0
0,0,1,-1.0,172,0,0,0,1063,12.880621811939355,0,0,0
0,0,1,-1.0,173,0,0,0,1064,13.751455699522635,0,0,0
0,0,1,-1.0,174,0,0,0,1065,13.850861405658165,0,0,0
0,0,1,-1.0,175,0,0,0,1066,13.897719666796997,0,0,0
0,0,1,-1.0,176,0,0,0,1067,14.217931464639102,0,0,0
0,0,2,-1.0,177,0,0,0,1069,13.984043209362028,0,0,0
0,0,1,-1.0,178,0,0,0,1070,13.372007536751227,0,0,0
0,0,1,-1.0,179,0,0,0,1071,13.851639024841315,0,0,0
0,0,1,-1.0,180,0,0,0,1072,14.606818110584474,0,0,0
0,0,1,-1.0,181,0,0,0,1073,14.376363324764354,0,0,0
0,0,1,-1.0,182,0,0,0,1074,14.76550459232348,0,0,0
0,0,1,-1.0,183,0,0,0,1075,14.804697344595477,0,0,0
0,0,1,-1.0,184,0,0,0,1076,13.95106504703237,0,0,0
0,0,1,-1.0,185,0,0,0,1077,14.1113552176941,0,0,0
0,0,1,-1.0,186,0,0,0,1078,13.653333333333334,0,0,0
0,0,1,-1.0,187,0,0,0,1079,13.717679610412121,0,0,0
0,0,1,-1.0,188,0,0,0,1080,14.576411140380753,0,0,0
0,0,1,-1.0,189,0,0,0,1081,15.073272934403311,0,0,0
0,0,1,-1.0,190,0,0,0,1082,14.485194676023456,0,0,0
0,0,1,-1.0,191,0,0,0,1083,15.248465811592938,0,0,0
0,0,1,-1.0,192,0,0,0,1084,14.298926124160502,0,0,0
0,0,1,-1.0,193,0,0,0,1085,14.999156045716575,0,0,0
0,0,1,-1.0,194,0,0,0,1086,14.81301077167579,0,0,0
0,0,1,-1.0,195,0,0,0,1087,15.056012635508651,0,0,0
0,0,1,-1.0,196,0,0,0,1088,14.660733822455093,0,0,0
0,0,1,-1.0,197,0,0,0,1089,14.924171206336442,0,0,0
0,0,1,-1.0,198,0,0,0,1090,14.750757002936574,0,0,0
0,0,1,-1.0,199,0,0,0,1091,14.89470413392188,0,0,0
0,0,1,-1.0,200,0,0,0,1092,14.106988742806596,0,0,0
0,0,1,-1.0,201,0,0,0,1093,14.069133003042388,0,0,0
0,0,1,-1.0,202,0,0,0,1094,14.192337234758893,0,0,0
0,0,1,-1.0,203,0,0,0,1095,14.765036786707501,0,0,0
0,0,1,-1.0,204,0,0,0,1096,14.87938074476652,0,0,0
0,0,1,-1.0,205,0,0,0,1097,14.59091351840256,0,0,0
0,0,1,-1.0,206,0,0,0,1098,13.649645440847687,0,0,0
0,0,1,-1.0,207,0,0,0,1099,13.455012061797465,0,0,0
0,0,1,-1.0,208,0,0,0,1100,14.5667420303747,0,0,0
0,0,1,-1.0,209,0,0,0,1101,14.550217855854356,0,0,0
0,0,1,-1.0,210,0,0,0,1102,14.610074438402831,0,0,0
0,0,1,-1.0,211,0,0,0,1103,15.026830657671763,0,0,0
0,0,1,-1.0,212,0,0,0,1104,14.4565868521461,0,0,0
0,0,1,-1.0,213,0,0,0,1105,13.733849816142161,0,0,0
0,0,1,-1.0,214,0,0,0,1106,15.057958527198576,0,0,0
0,0,1,-1.0,215,0,0,0,1107,14.83066195684074,0,0,0
0,0,1,-1.0,216,0,0,0,1108,14.917164877139697,0,0,0
0,0,1,-1.0,217,0,0,0,1109,14.904707755287696,0,0,0
0,0,1,-1.0,218,0,0,0,1110,14.921622688899246,0,0,0
0,0,1,-1.0,219,0,0,0,1111,14.73707437220889,0,0,0
0,0,1,-1.0,220,0,0,0,1112,14.607326816119135,0,0,0
0,0,1,-1.0,221,0,0,0,1113,14.846988693885352,0,0,0
0,0,1,-1.0,222,0,0,0,1114,14.850247840249256,0,0,0
0,0,1,-1.0,223,0,0,0,1115,14.813167718534896,0,0,0
0,0,1,-1.0,224,0,0,0,1116,14.635973130943034,0,0,0
0,0,1,-1.0,225,0,0,0,1117,14.872099991135538,0,0,0
0,0,1,-1.0,226,0,0,0,1118,14.918332141802804,0,0,0
0,0,1,-1.0,227,0,0,0,1119,14.907462431936763,0,0,0
0,0,1,-1.0,228,0,0,0,1120,14.126040684359424,0,0,0
0,0,1,-1.0,229,0,0,0,1121,14.888412443737664,0,0,0
0,0,1,-1.0,230,0,0,0,1122,14.475196543322358,0,0,0
0,0,1,-1.0,231,0,0,0,1123,14.572410318770086,0,0,0
0,0,1,-1.0,232,0,0,0,1124,14.35260220440539,0,0,0
0,0,1,-1.0,233,0,0,0,1125,15.053580978017049,0,0,0
0,0,1,-1.0,234,0,0,0,1126,14.50402860482326,0,0,0
0,0,1,-1.0,235,0,0,0,1127,14.789193458530496,0,0,0
0,0,1,-1.0,236,0,0,0,1128,14.66052884531362,0,0,0
0,0,1,-1.0,237,0,0,0,1129,14.983510045440257,0,0,0
0,0,1,-1.0,238,0,0,0,1130,15.414908083235941,0,0,0
0,0,1,-1.0,239,0,0,0,1131,15.59586074061955,0,0,0
0,0,1,-1.0,240,0,0,0,1132,15.317853464710137,0,0,0
0,0,1,-1.0,241,0,0,0,1133,15.479935486490177,0,0,0
0,0,1,-1.0,242,0,0,0,1134,15.37146480101736,0,0,0
0,0,1,-1.0,243,0,0,0,1135,15.092093237476341,0,0,0
0,0,1,-1.0,244,0,0,0,1136,15.304327519521273,0,0,0
0,0,1,-1.0,245,0,0,0,1137,15.29991719529144,0,0,0
0,0,1,-1.0,246,0,0,0,1138,15.448007631366686,0,0,0
0,0,1,-1.0,247,0,0,0,1139,15.392845084482024,0,0,0
0,0,1,-1.0,248,0,0,0,1140,15.771083929625606,0,0,0
0,0,1,-1.0,249,0,0,0,1141,15.724256863399328,0,0,0
0,0,1,-1.0,250,0,0,0,1142,15.669682818395787,0,0,0
0,0,1,-1.0,251,0,0,0,1143,15.058282891382863,0,0,0
0,0,1,-1.0,252,0,0,0,1144,15.507120779662522,0,0,0
0,0,1,-1.0,253,0,0,0,1145,15.582071143308257,0,0,0
0,0,1,-1.0,254,0,0,0,1146,15.622524005691341,0,0,0
0,0,1,-1.0,255,0,0,0,1147,15.49932745037175,0,0,0
0,0,1,-1.0,256,0,0,0,1148,15.021287568403862,0,0,0
0,0,1,-1.0,257,0,0,0,1149,15.443400394709712,0,0,0
0,0,1,-1.0,258,0,0,0,1150,15.348177856167917,0,0,0
0,0,1,-1.0,259,0,0,0,1151,15.591280816010944,0,0,0
0,0,1,-1.0,260,0,0,0,1152,15.403472691482799,0,0,0
0,0,1,-1.0,261,0,0,0,1153,15.186024366842267,0,0,0
0,0,1,-1.0,262,0,0,0,1154,15.41179280467685,0,0,0
0,0,1,-1.0,263,0,0,0,1155,15.458996454345085,0,0,0
0,0,1,-1.0,264,0,0,0,1156,15.385674092388054,0,0,0
0,0,1,-1.0,265,0,0,0,1157,14.576360483341269,0,0,0
0,0,1,-1.0,266,0,0,0,1158,15.248798435239113,0,0,0
0,0,1,-1.0,267,0,0,0,1159,15.203308672942319,0,0,0
0,0,1,-1.0,268,0,0,0,1160,15.389399915610266,0,0,0
0,0,1,-1.0,269,0,0,0,1161,15.164611240667426,0,0,0
0,0,1,-1.0,270,0,0,0,1162,15.115916331502545,0,0,0
0,0,1,-1.0,271,0,0,0,1163,15.611069135572718,0,0,0
0,0,1,-1.0,272,0,0,0,1164,15.406414833752075,0,0,0
0,0,1,-1.0,273,0,0,0,1165,15.618393663726172,0,0,0
0,0,1,-1.0,274,0,0,0,1166,14.775023073292047,0,0,0
0,0,1,-1.0,275,0,0,0,1167,15.020857208342884,0,0,0
0,0,1,-1.0,276,0,0,0,1168,15.565474909263644,0,0,0
0,0,1,-1.0,277,0,0,0,1169,15.090409973196136,0,0,0
0,0,1,-1.0,278,0,0,0,1170,15.09138730673882,0,0,0
0,0,1,-1.0,279,0,0,0,1171,15.123546888972221,0,0,0
0,0,1,-1.0,280,0,0,0,1172,15.507407448488008,0,0,0
0,0,1,-1.0,281,0,0,0,1173,15.43527333615471,0,0,0
0,0,1,-1.0,282,0,0,0,1174,14.809192756238017,0,0,0
0,0,1,-1.0,283,0,0,0,1175,15.139924053191644,0,0,0
0,0,1,-1.0,284,0,0,0,1176,15.139213640908286,0,0,0
0,0,1,-1.0,285,0,0,0,1177,15.312429038205282,0,0,0
0,0,1,-1.0,286,0,0,0,1178,15.351716969115785,0,0,0
0,0,1,-1.0,287,0,0,0,1179,15.524856847801544,0,0,0
0,0,1,-1.0,288,0,0,0,1180,15.45768608503691,0,0,0
0,0,1,-1.0,289,0,0,0,1181,15.190424279738515,0,0,0
0,0,1,-1.0,290,0,0,0,1182,15.545974796145293,0,0,0
0,0,1,-1.0,291,0,0,0,1183,15.383247632530606,0,0,0
0,0,1,-1.0,292,0,0,0,1184,15.826726135223044,0,0,0
0,0,1,-1.0,293,0,0,0,1185,15.669916986094611,0,0,0
0,0,1,-1.0,294,0,0,0,1186,15.51193822302435,0,0,0
0,0,1,-1.0,295,0,0,0,1187,15.473425193219338,0,0,0
0,0,1,-1.0,296,0,0,0,1188,14.772733356344348,0,0,0
0,0,2,-1.0,297,0,0,0,1190,15.210779505014587,0,0,0
0,0,1,-1.0,298,0,0,0,1191,15.638134297751762,0,0,0
0,0,1,-1.0,299,0,0,0,1192,16.051741491547997,0,0,0
0,0,1,-1.0,300,0,0,0,1193,15.719601229293156,0,0,0
0,0,1,-1.0,301,0,0,0,1194,15.755799058627309,0,0,0
0,0,1,-1.0,302,0,0,0,1195,15.392675613882497,0,0,0
0,0,1,-1.0,303,0,0,0,1196,15.880717723095795,0,0,0
0,0,1,-1.0,304,0,0,0,1197,15.699772044153812,0,0,0
0,0,1,-1.0,305,0,0,0,1198,15.986949130577303,0,0,0
0,0,1,-1.0,306,0,0,0,1199,16.007755221989413,0,0,0
0,0,1,-1.0,307,0,0,0,1200,15.98615700668138,0,0,0
0,0,1,-1.0,308,0,0,0,1201,16.019432753049735,0,0,0
0,0,1,-1.0,309,0,0,0,1202,15.90142890180423,0,0,0
0,0,1,-1.0,310,0,0,0,1203,16.085784633321317,0,0,0
0,0,1,-1.0,311,0,0,0,1204,15.560393248005935,0,0,0
0,0,1,-1.0,312,0,0,0,1205,15.267392974013825,0,0,0
0,0,1,-1.0,313,0,0,0,1206,15.52227140171421,0,0,0
0,0,1,-1.0,314,0,0,0,1207,15.539178565342066,0,0,0
0,0,1,-1.0,315,0,0,0,1208,15.879094419625956,0,0,0
0,0,1,-1.0,316,0,0,0,1209,15.810916054418179,0,0,0
0,0,1,-1.0,317,0,0,0,1210,15.71418295168445,0,0,0
0,0,1,-1.0,318,0,0,0,1211,15.792758599915658,0,0,0
0,0,1,-1.0,319,0,0,0,1212,15.725376984275762,0,0,0
0,0,1,-1.0,320,0,0,0,1213,15.808294041602123,0,0,0
0,0,1,-1.0,321,0,0,0,1214,16.049714539359893,0,0,0
0,0,1,-1.0,322,0,0,0,1215,15.964860060672729,0,0,0
0,0,1,-1.0,323,0,0,0,1216,15.26056045931176,0,0,0
0,0,1,-1.0,324,0,0,0,1217,15.636443619309645,0,0,0
0,0,2,-1.0,325,0,0,0,1219,15.692341652215719,0,0,0
0,0,1,-1.0,326,0,0,0,1220,15.776956930599962,0,0,0
0,0,1,-1.0,327,0,0,0,1221,15.158089510813,0,0,0
0,0,1,-1.0,328,0,0,0,1222,15.65915251073362,0,0,0
0,0,1,-1.0,329,0,0,0,1223,15.872364258359445,0,0,0
0,0,1,-1.0,330,0,0,0,1224,15.870022059018279,0,0,0
0,0,1,-1.0,331,0,0,0,1225,15.946286883095652,0,0,0
0,0,1,-1.0,332,0,0,0,1226,15.908244075613679,0,0,0
0,0,1,-1.0,333,0,0,0,1227,16.104684380279526,0,0,0
0,0,1,-1.0,334,0,0,0,1228,12.621812425896614,0,0,0
0,0,1,-1.0,335,0,0,0,1229,15.977570549155848,0,0,0
0,0,1,-1.0,336,0,0,0,1230,15.416947856707026,0,0,0
0,0,1,-1.0,337,0,0,0,1231,16.052110083316432,0,0,0
0,0,1,-1.0,338,0,0,0,1232,15.553296028894254,0,0,0
0,0,1,-1.0,339,0,0,0,1233,15.941377685209115,0,0,0
0,0,1,-1.0,340,0,0,0,1234,15.716538265535538,0,0,0
0,0,1,-1.0,341,0,0,0,1235,15.942468356836065,0,0,0
0,0,1,-1.0,342,0,0,0,1236,15.579524476355681,0,0,0
0,0,1,-1.0,343,0,0,0,1237,15.607757914948722,0,0,0
0,0,1,-1.0,344,0,0,0,1238,16.206989288860726,0,0,0
0,0,1,-1.0,345,0,0,0,1239,16.0644061694492,0,0,0
0,0,1,-1.0,346,0,0,0,1240,15.976292504180426,0,0,0
0,0,1,-1.0,347,0,0,0,1241,15.836944906982627,0,0,0
0,0,1,-1.0,348,0,0,0,1242,15.618858945189002,0,0,0
0,0,1,-1.0,349,0,0,0,1243,15.962125998036276,0,0,0
0,0,1,-1.0,350,0,0,0,1244,16.024512594415132,0,0,0
0,0,1,-1.0,351,0,0,0,1245,15.27361977488156,0,0,0
0,0,1,-1.0,352,0,0,0,1246,15.874526902231507,0,0,0
0,0,1,-1.0,353,0,0,0,1247,15.7393624406627,0,0,0
0,0,1,-1.0,354,0,0,0,1248,15.803231251507114,0,0,0
0,0,1,-1.0,355,0,0,0,1249,16.166136057043747,0,0,0
0,0,1,-1.0,356,0,0,0,1250,16.039219435341085,0,0,0
0,0,1,-1.0,357,0,0,0,1251,15.997253889369881,0,0,0
0,0,1,-1.0,358,0,0,0,1252,16.050820086179844,0,0,0
0,0,1,-1.0,359,0,0,0,1253,15.470343280994692,0,0,0
0,0,1,-1.0,360,0,0,0,1254,15.26761527233282,0,0,0
0,0,1,-1.0,361,0,0,0,1255,14.332151033657953,0,0,0
0,0,1,-1.0,362,0,0,0,1256,15.532100681007698,0,0,0
0,0,1,-1.0,363,0,0,0,1257,15.473139779392778,0,0,0
0,0,1,-1.0,364,0,0,0,1258,15.381329578125916,0,0,0
0,0,1,-1.0,365,0,0,0,1259,15.127583296665248,0,0,0
0,0,1,-1.0,366,0,0,0,1260,15.373943896869353,0,0,0
0,0,1,-1.0,367,0,0,0,1261,15.540675529471047,0,0,0
0,0,1,-1.0,368,0,0,0,1262,15.291159914836527,0,0,0
0,0,1,-1.0,369,0,0,0,1263,15.172675247252549,0,0,0
0,0,1,-1.0,370,0,0,0,1264,15.36105007178225,0,0,0
0,0,1,-1.0,371,0,0,0,1265,15.433342287015812,0,0,0
0,0,1,-1.0,372,0,0,0,1266,15.651789712511569,0,0,0
0,0,1,-1.0,373,0,0,0,1267,15.06266317600204,0,0,0
0,0,1,-1.0,374,0,0,0,1268,14.467706996702402,0,0,0
